TRANSACTION_ID/SOL/BONKEY,TRANSACTION_TIME0RPA_ETS2,SALESORG0SALESORG,TRANSACTION_DATE0CALDAY,DISTR_CHAN0DISTR_CHAN,ARTICLE_ID0MATERIAL,LOCATION_ID0PLANT,TRANSACTION_TYPE0RPA_TTC,ARTICLE_COUNT0RPA_RLQ,SALES_PRICE_AT_CASH_DESK0RPA_SAT,SALES_PRICE_PLANNED/SOL/LOC0086C,VAT0RPA_TAM
0002021040620400000000020,091329,1099,20210406,13,000000002056513009,2040,1005,1.000 ,8.76 ,12.99 ,0.00 
0002021040620400000000039,094434,1099,20210406,13,000000001271151027,2040,1005,1.000 ,15.99 ,19.99 ,0.00 
0002021040620400000000083,115553,1099,20210406,13,000000002063588004,2040,1005,1.000 ,61.76 ,89.99 ,0.00 
0002021040620400000000164,173024,1099,20210406,13,000000002062991009,2040,1005,1.000 ,19.99 ,19.99 ,0.00 
0002021040620400000000176,180749,1099,20210406,13,000000002100981012,2040,1001,1.000 ,31.99 ,39.99 ,5.11 
0002021040620490000000108,133109,1099,20210406,13,000000002058478004,2049,1001,1.000 ,29.99 ,29.99 ,4.79 
0002021040620710000000161,161213,1099,20210406,13,000000002057625045,2071,1001,1.000 ,95.99 ,119.99 ,19.16 
0002021040620710000000167,161922,1099,20210406,13,000000000000050080,2071,1001,1.000 ,0.15 ,0.15 ,0.02 
0002021040620710000000211,174626,1099,20210406,13,000000002065012008,2071,1001,1.000 ,31.99 ,39.99 ,5.11 
0002021040620720000000015,113132,1099,20210406,13,000000002064161019,2072,1001,1.000 ,15.99 ,19.99 ,3.19 
0002021040620720000000031,124243,1099,20210406,13,000000002100090004,2072,1005,1.000 ,31.99 ,39.99 ,0.00 
0002021040620910000000128,131701,1099,20210406,13,000000002100036014,2091,1001,1.000 ,55.99 ,69.99 ,8.94 
0002021040620910000000263,171030,1099,20210406,13,000000001271151034,2091,1005,1.000 ,14.99 ,19.99 ,0.00 
0002021040620990000000002,085119,1099,20210406,13,000000002064318005,2099,1005,1.000 ,25.99 ,25.99 ,0.00 
0002021040621110000000082,135858,1099,20210406,13,000000002064365005,2111,1005,1.000 ,38.64 ,49.99 ,0.00 
0002021040621400000000134,165030,1099,20210406,13,000000002063182011,2140,1005,1.000 ,22.49 ,29.99 ,0.00 
0002021040621870000000004,114222,1099,20210406,13,000000002061369018,2187,1005,1.000 ,59.99 ,59.99 ,0.00 
0002021040622000000000090,155941,2010,20210406,13,000000002064686024,2200,1001,1.000 ,39.99 ,49.99 ,6.66 
0002021040622280000000014,124135,1099,20210406,13,000000002058851021,2228,1005,1.000 ,12.99 ,13.99 ,0.00 
0002021040640190000000006,115909,1099,20210406,13,000000002064625020,4019,1005,1.000 ,20.79 ,25.99 ,0.00 
0002021040640190000000020,120103,1099,20210406,13,000000002041359008,4019,1005,1.000 ,19.99 ,19.99 ,0.00 
0002021040640200000000020,091914,1099,20210406,13,000000002041359022,4020,1005,1.000 ,14.17 ,19.99 ,0.00 
0002021040641580000000022,123657,2010,20210406,13,000000002063996037,4158,1001,1.000 ,23.99 ,29.99 ,4.00 
0002021040643400000000037,133843,1099,20210406,13,000000002063182013,4340,1005,1.000 ,22.49 ,29.99 ,0.00 
0002021040643970000000031,125053,1099,20210406,13,000000002060694020,4397,1005,1.000 ,18.89 ,29.99 ,0.00 
0002021040663390000000005,105314,1099,20210406,13,000000002064691031,6339,1005,1.000 ,47.99 ,59.99 ,0.00 
0002021040673370000000092,145817,1099,20210406,13,000000002064629001,7337,1005,1.000 ,13.90 ,17.99 ,0.00 
0002021040673970000000008,105551,2010,20210406,13,000000002102718013,7397,1001,1.000 ,63.99 ,79.99 ,10.67 
0002021040676850000000074,180855,2010,20210406,13,000000002055892183,7685,1001,1.000 ,47.99 ,59.99 ,8.00 
0002021040677890000000006,105830,1120,20210406,13,000000002059114033,7789,1001,1.000 ,31.99 ,39.99 ,5.11 
0002021040678180000000010,143356,1120,20210406,13,000000002024581124,7818,1001,1.000 ,15.99 ,19.99 ,2.55 
0002021040720240000000024,112320,1099,20210407,13,000000002058277004,2024,1001,1.000 ,7.99 ,9.99 ,1.28 
0002021040720240000000095,144530,1099,20210407,13,000000002058377019,2024,1001,1.000 ,23.99 ,29.99 ,3.83 
0002021040720240000000122,161236,1099,20210407,13,000000002057618026,2024,1001,1.000 ,15.99 ,15.99 ,2.55 
0002021040720240000000159,171824,1099,20210407,13,000000002057953023,2024,1005,1.000 ,15.99 ,19.99 ,0.00 
0002021040720310000000012,105750,1099,20210407,13,000000002063555005,2031,1001,1.000 ,56.00 ,69.99 ,8.94 
0002021040720480000000035,133811,1099,20210407,13,000000002063675003,2048,1005,1.000 ,25.99 ,25.99 ,0.00 
0002021040720620000000071,162143,1099,20210407,13,000000002060933012,2062,1001,1.000 ,29.99 ,39.99 ,4.79 
0002021040720700000000117,150928,1099,20210407,13,000000001076584051,2070,1001,2.000 ,15.92 ,19.90 ,2.54 
0002021040720820000000014,135025,1099,20210407,13,000000002100030023,2082,1005,1.000 ,26.99 ,35.99 ,0.00 
0002021040720910000000150,152221,1099,20210407,13,000000002064331011,2091,1001,1.000 ,47.99 ,59.99 ,7.66 
0002021040720910000000153,152548,1099,20210407,13,000000002064331013,2091,1001,1.000 ,47.99 ,59.99 ,7.66 
0002021040721190000000006,092011,1099,20210407,13,000000002064401008,2119,1005,1.000 ,36.74 ,48.99 ,0.00 
0002021040721190000000052,115122,1099,20210407,13,000000002057654013,2119,1001,1.000 ,55.99 ,69.99 ,8.94 
0002021040721400000000013,111243,1099,20210407,13,000000002064699016,2140,1005,1.000 ,55.99 ,69.99 ,0.00 
0002021040721400000000051,142642,1099,20210407,13,000000000000050080,2140,1001,1.000 ,0.15 ,0.15 ,0.02 
0002021040721490000000018,112147,2010,20210407,13,000000002064318015,2149,1001,1.000 ,20.79 ,25.99 ,3.47 
0002021040721490000000020,113337,2010,20210407,13,000000002061652004,2149,1001,1.000 ,19.99 ,19.99 ,3.33 
0002021040721790000000028,152913,2010,20210407,13,000000002060748004,2179,1001,1.000 ,14.40 ,17.99 ,2.40 
0002021040722280000000009,113842,1099,20210407,13,000000002058171005,2228,1005,1.000 ,36.52 ,49.99 ,0.00 
0002021040740190000000011,111048,1099,20210407,13,000000002064483026,4019,1005,1.000 ,44.99 ,59.99 ,0.00 
0002021040741280000000042,121824,1099,20210407,13,000000002064699016,4128,1005,1.000 ,53.76 ,69.99 ,0.00 
0002021040741570000000030,151813,2010,20210407,13,000000002058749001,4157,1001,1.000 ,15.99 ,19.99 ,2.67 
0002021040741580000000021,151911,2010,20210407,13,000000000000050090,4158,1001,1.000 ,2.99 ,2.99 ,0.50 
0002021040778130000000006,123109,1120,20210407,13,000000002063779019,7813,1001,1.000 ,37.49 ,49.99 ,5.99 
0002021040778180000000001,101748,1120,20210407,13,000000002040664107,7818,1001,1.000 ,16.00 ,19.99 ,2.55 
0002021040778200000000068,144559,1120,20210407,13,000000002060896015,7820,1001,1.000 ,39.99 ,49.99 ,6.39 
0002021040778220000000026,123430,1120,20210407,13,000000002058320013,7822,1001,1.000 ,40.00 ,49.99 ,6.39 
0002021040820350000000055,165755,1099,20210408,13,000000002005663020,2035,1001,1.000 ,39.99 ,39.99 ,6.38 
0002021040820390000000027,115548,1099,20210408,13,000000002064258005,2039,1001,1.000 ,29.99 ,39.99 ,4.79 
0002021040820390000000036,121231,1099,20210408,13,000000002061046028,2039,1001,1.000 ,39.99 ,39.99 ,6.38 
0002021040820490000000129,152340,1099,20210408,13,000000006003933002,2049,1001,1.000 ,8.95 ,8.95 ,1.43 
0002021040820650000000037,135819,1099,20210408,13,000000002064168014,2065,1001,1.000 ,28.79 ,35.99 ,4.60 
0002021040820700000000110,154841,1099,20210408,13,000000002064933001,2070,1001,0.000 ,10.00-,0.00 ,1.59-
0002021040820710000000082,132707,1099,20210408,13,000000002063778020,2071,1001,1.000 ,29.99 ,29.99 ,4.79 
0002021040820710000000137,155709,1099,20210408,13,000000002061906008,2071,1001,1.000 ,15.99 ,19.99 ,2.55 
0002021040820720000000049,140224,1099,20210408,13,000000002064573007,2072,1001,1.000 ,31.99 ,39.99 ,6.38 
0002021040820990000000015,122407,1099,20210408,13,000000002059058025,2099,1001,1.000-,37.62-,49.99-,6.01-
0002021040821110000000043,131928,1099,20210408,13,000000002060802003,2111,1001,1.000 ,15.99 ,15.99 ,2.55 
0002021040821520000000042,165322,2010,20210408,13,000000002062994005,2152,1001,1.000 ,31.99 ,39.99 ,5.33 
0002021040821790000000060,162157,2010,20210408,13,000000002059609030,2179,1001,0.000 ,12.00-,0.00 ,2.00-
0002021040822000000000070,152309,2010,20210408,13,000000002061744014,2200,1001,1.000 ,55.99 ,69.99 ,9.33 
0002021040860970000000007,103026,1099,20210408,13,000000002061192011,6097,1005,1.000 ,59.99 ,59.99 ,0.00 
0002021040861240000000035,170107,2010,20210408,13,000000002059918002,6124,1001,1.000 ,23.99 ,29.99 ,4.00 
0002021040863390000000011,112731,1099,20210408,13,000000002065012016,6339,1001,1.000 ,39.99 ,39.99 ,6.38 
0002021040876780000000007,131631,1099,20210408,13,000000002061056002,7678,1001,1.000 ,15.99 ,19.99 ,2.55 
0002021040878000000000063,145330,1120,20210408,13,000000002059031005,7800,1001,1.000 ,16.00 ,19.99 ,2.55 
0002021040878180000000020,122827,1120,20210408,13,000000002100090005,7818,1001,1.000 ,31.99 ,39.99 ,5.11 
0002021040878180000000060,150554,1120,20210408,13,000000002057648028,7818,1001,1.000 ,11.25 ,14.99 ,1.80 
0002021040620240000000001,103226,1099,20210406,13,000000002060662003,2024,1001,1.000 ,15.99 ,15.99 ,2.55 
0002021040620240000000090,133341,1099,20210406,13,000000002063339009,2024,1001,1.000 ,12.00 ,15.99 ,1.91 
0002021040620270000000026,123936,1099,20210406,13,000000002057432028,2027,1005,1.000 ,10.39 ,12.99 ,0.00 
0002021040620310000000017,123421,1099,20210406,13,000000000000050080,2031,1001,1.000 ,0.15 ,0.15 ,0.02 
0002021040620310000000040,143029,1099,20210406,13,000000001178993003,2031,1005,1.000 ,17.28 ,24.99 ,0.00 
0002021040620350000000020,123319,1099,20210406,13,000000002058320011,2035,1001,1.000 ,39.99 ,49.99 ,6.39 
0002021040620390000000018,105356,1099,20210406,13,000000000000050080,2039,1001,1.000 ,0.15 ,0.15 ,0.02 
0002021040620390000000153,173907,1099,20210406,13,000000002063778021,2039,1001,1.000 ,29.99 ,29.99 ,4.79 
0002021040620440000000022,123032,1099,20210406,13,000000002061906010,2044,1005,1.000 ,14.99 ,19.99 ,0.00 
0002021040620440000000024,123034,1099,20210406,13,000000002064365005,2044,1005,1.000 ,49.99 ,49.99 ,0.00 
0002021040620520000000047,125917,1099,20210406,13,000000002064590003,2052,1005,1.000 ,29.99 ,29.99 ,0.00 
0002021040620620000000032,133400,1099,20210406,13,000000002057223142,2062,1001,1.000 ,39.99 ,49.99 ,6.39 
0002021040620700000000046,094331,1099,20210406,13,000000002063588005,2070,1005,1.000 ,71.99 ,89.99 ,0.00 
0002021040620700000000212,175732,1099,20210406,13,000000001229365075,2070,1001,1.000 ,99.99 ,99.99 ,15.96 
0002021040620720000000021,122046,1099,20210406,13,000000002057214010,2072,1001,1.000 ,55.99 ,69.99 ,8.94 
0002021040620720000000039,125209,1099,20210406,13,000000001178993004,2072,1005,1.000 ,18.74 ,24.99 ,0.00 
0002021040620720000000112,173840,1099,20210406,13,000000002064067004,2072,1005,1.000 ,71.99 ,89.99 ,0.00 
0002021040621110000000039,112727,1099,20210406,13,000000002058851021,2111,1005,1.000 ,10.49 ,13.99 ,0.00 
0002021040621660000000017,120822,2010,20210406,13,000000000000050080,2166,1001,1.000 ,0.15 ,0.15 ,0.03 
0002021040622310000000052,151633,2010,20210406,13,000000002063488002,2231,1001,1.000 ,39.99 ,39.99 ,6.67 
0002021040640180000000025,141908,1099,20210406,13,000000002063722037,4018,1005,1.000 ,58.02 ,79.99 ,0.00 
0002021040640190000000030,130104,1099,20210406,13,000000001212261005,4019,1001,1.000 ,7.96 ,9.95 ,1.27 
0002021040640210000000043,114104,1099,20210406,13,000000002102234005,4021,1005,1.000 ,37.92 ,49.99 ,0.00 
0002021040641290000000012,111616,1099,20210406,13,000000002063182013,4129,1005,1.000 ,28.95 ,29.99 ,0.00 
0002021040643770000000035,114539,1099,20210406,13,000000001277523042,4377,1001,1.000 ,47.99 ,59.99 ,9.58 
0002021040644140000000021,105616,1099,20210406,13,000000002061294008,4414,1005,1.000 ,74.99 ,99.99 ,0.00 
0002021040660480000000046,105001,1099,20210406,13,000000002057432027,6048,1001,1.000 ,12.99 ,12.99 ,2.07 
0002021040660970000000161,175845,1099,20210406,13,000000002057939013,6097,1005,1.000 ,19.99 ,19.99 ,0.00 
0002021040673570000000017,102946,2010,20210406,13,000000001229089001,7357,1001,1.000 ,14.40 ,17.99 ,2.40 
0002021040673570000000041,131917,2010,20210406,13,000000000000050080,7357,1001,1.000 ,0.15 ,0.15 ,0.03 
0002021040673570000000055,153052,2010,20210406,13,000000002100391021,7357,1001,1.000 ,37.49 ,49.99 ,6.25 
0002021040677870000000011,114403,1120,20210406,13,000000002061118013,7787,1001,1.000 ,31.99 ,39.99 ,5.11 
0002021040677870000000055,171242,1120,20210406,13,000000002040664027,7787,1001,1.000 ,15.99 ,19.99 ,2.55 
0002021040678000000000014,105950,1120,20210406,13,000000002058277003,7800,1001,1.000 ,8.00 ,9.99 ,1.28 
0002021040678170000000041,132141,1120,20210406,13,000000001277426016,7817,1001,1.000 ,59.99 ,59.99 ,9.58 
0002021040678170000000048,140509,1120,20210406,13,000000000000050080,7817,1001,1.000 ,0.15 ,0.15 ,0.00 
0002021040678200000000017,114553,1120,20210406,13,000000002059014018,7820,1001,1.000 ,39.99 ,49.99 ,6.38 
0002021040720240000000045,120549,1099,20210407,13,000000002064686006,2024,1001,1.000 ,39.99 ,49.99 ,7.98 
0002021040720240000000080,140331,1099,20210407,13,000000002061369009,2024,1001,1.000 ,47.99 ,59.99 ,9.58 
0002021040720390000000193,173025,1099,20210407,13,000000002102780014,2039,1005,1.000 ,37.49 ,49.99 ,0.00 
0002021040720490000000096,154727,1099,20210407,13,000000002058855010,2049,1001,1.000 ,19.99 ,19.99 ,3.19 
0002021040720520000000015,113821,1099,20210407,13,000000002041754084,2052,1005,1.000 ,39.54 ,49.99 ,0.00 
0002021040720620000000079,164907,1099,20210407,13,000000002024581107,2062,1001,1.000 ,14.99 ,19.99 ,2.39 
0002021040720700000000073,123815,1099,20210407,13,000000002057935017,2070,1005,1.000 ,15.99 ,15.99 ,0.00 
0002021040720700000000155,191033,1099,20210407,13,000000002061369025,2070,1005,1.000 ,59.99 ,59.99 ,0.00 
0002021040721110000000050,130804,1099,20210407,13,000000002060912011,2111,1001,1.000 ,39.99 ,49.99 ,7.98 
0002021040721490000000006,110451,2010,20210407,13,000000002100555012,2149,1001,1.000 ,48.00 ,59.99 ,8.00 
0002021040721790000000045,165012,2010,20210407,13,000000002100391005,2179,1001,1.000 ,49.99 ,49.99 ,8.33 
0002021040722320000000010,121701,2010,20210407,13,000000002100217004,2232,1001,1.000 ,39.99 ,49.99 ,6.67 
0002021040722320000000024,171101,2010,20210407,13,000000002057066029,2232,1001,1.000 ,32.00 ,39.99 ,5.33 
0002021040741280000000043,121828,1099,20210407,13,000000002060805026,4128,1005,1.000 ,52.49 ,69.99 ,0.00 
0002021040743970000000037,110943,1099,20210407,13,000000002059058026,4397,1001,1.000 ,27.65 ,49.99 ,4.41 
0002021040763390000000074,184427,1099,20210407,13,000000002060858001,6339,1001,1.000 ,7.99 ,9.99 ,1.60 
0002021040772720000000021,133402,2010,20210407,13,000000002063323003,7272,1001,1.000 ,15.00 ,19.99 ,2.50 
0002021040772720000000030,151313,2010,20210407,13,000000002057625052,7272,1001,1.000 ,95.99 ,119.99 ,16.00 
0002021040773370000000012,094445,1099,20210407,13,000000002061722005,7337,1001,1.000 ,17.99 ,17.99 ,2.87 
0002021040773370000000026,114611,1099,20210407,13,000000002064981022,7337,1001,1.000 ,19.99 ,19.99 ,3.19 
0002021040776780000000002,090350,1099,20210407,13,000000002063945012,7678,1001,1.000 ,56.99 ,99.99 ,9.10 
0002021040777860000000034,125720,1120,20210407,13,000000002064967005,7786,1001,2.000 ,20.79 ,25.98 ,3.32 
0002021040777870000000041,162042,1120,20210407,13,000000002102534012,7787,1001,1.000 ,31.99 ,39.99 ,5.11 
0002021040777900000000044,105725,1120,20210407,13,000000002057432017,7790,1001,1.000-,12.99-,12.99-,2.07-
0002021040778200000000068,144559,1120,20210407,13,000000002064968032,7820,1001,1.000 ,12.79 ,15.99 ,2.04 
0002021040778200000000083,154916,1120,20210407,13,000000002064173009,7820,1001,1.000 ,12.79 ,15.99 ,2.04 
0002021040820240000000070,141740,1099,20210408,13,000000002064173016,2024,1001,1.000 ,15.99 ,15.99 ,2.55 
0002021040820240000000190,183427,1099,20210408,13,000000002058480027,2024,1001,1.000 ,14.99 ,19.99 ,2.39 
0002021040820330000000067,121812,1099,20210408,13,000000002056485013,2033,1005,1.000 ,8.15 ,12.99 ,0.00 
0002021040820610000000005,123208,1099,20210408,13,000000002005616010,2061,1001,1.000 ,28.73 ,39.99 ,4.59 
0002021040820620000000022,122944,1099,20210408,13,000000002064968032,2062,1001,1.000 ,12.79 ,15.99 ,2.04 
0002021040820710000000118,151811,1099,20210408,13,000000002064105005,2071,1001,1.000 ,19.49 ,25.99 ,3.11 
0002021040820720000000086,165351,1099,20210408,13,000000002060637026,2072,1001,1.000 ,69.99 ,69.99 ,11.17 
0002021040821190000000130,155529,1099,20210408,13,000000002058262002,2119,1001,1.000 ,72.00 ,89.99 ,14.37 
0002021040821190000000209,190208,1099,20210408,13,000000002043253015,2119,1005,1.000 ,11.99 ,15.99 ,0.00 
0002021040821400000000098,154503,1099,20210408,13,000000000000050080,2140,1001,1.000 ,0.15 ,0.15 ,0.02 
0002021040821400000000107,160121,1099,20210408,13,000000002063124013,2140,1001,1.000 ,37.49 ,49.99 ,5.99 
0002021040821680000000010,120937,2010,20210408,13,000000006001208004,2168,1001,1.000 ,14.36 ,19.99 ,2.39 
0002021040843770000000014,091817,1099,20210408,13,000000001277371058,4377,1005,1.000 ,39.99 ,49.99 ,0.00 
0002021040860970000000063,154200,1099,20210408,13,000000001260060004,6097,1001,1.000 ,29.99 ,29.99 ,4.79 
0002021040872720000000006,093800,2010,20210408,13,000000002037568002,7272,1001,1.000 ,7.99 ,9.99 ,1.33 
0002021040872730000000008,101818,1099,20210408,13,000000002064629006,7273,1005,1.000 ,13.01 ,17.99 ,0.00 
0002021040877880000000002,103549,1120,20210408,13,000000002060912003,7788,1001,1.000 ,40.00 ,49.99 ,6.39 
0002021040877890000000003,105126,1120,20210408,13,000000002061257029,7789,1001,1.000 ,39.99 ,39.99 ,6.38 
0002021040878180000000011,113754,1120,20210408,13,000000002060869010,7818,1001,1.000 ,20.80 ,25.99 ,3.32 
0002021040620310000000033,141829,1099,20210406,13,000000002064238006,2031,1005,1.000 ,23.99 ,29.99 ,0.00 
0002021040620350000000056,165040,1099,20210406,13,000000002057921007,2035,1005,1.000 ,11.99 ,15.99 ,0.00 
0002021040620620000000081,150302,1099,20210406,13,000000002057619015,2062,1001,1.000-,7.99-,9.99-,1.28-
0002021040620700000000114,125937,1099,20210406,13,000000002063588004,2070,1005,1.000 ,71.99 ,89.99 ,0.00 
0002021040620700000000134,142109,1099,20210406,13,000000002057360006,2070,1001,1.000 ,139.99 ,139.99 ,22.35 
0002021040620910000000177,143851,1099,20210406,13,000000002058039019,2091,1005,1.000 ,25.99 ,25.99 ,0.00 
0002021040620910000000300,183011,1099,20210406,13,000000002100945005,2091,1005,1.000 ,14.96 ,19.99 ,0.00 
0002021040621140000000005,120350,1099,20210406,13,000000002061332021,2114,1005,1.000 ,37.49 ,49.99 ,0.00 
0002021040621400000000113,161353,1099,20210406,13,000000000000050080,2140,1001,1.000 ,0.15 ,0.15 ,0.02 
0002021040621530000000066,153927,2010,20210406,13,000000001142388007,2153,1001,1.000 ,9.95 ,9.95 ,1.66 
0002021040640200000000026,091343,1099,20210406,13,000000002057160004,4020,1005,1.000 ,63.99 ,79.99 ,0.00 
0002021040640370000000002,115508,1099,20210406,13,000000001178993003,4037,1005,1.000 ,16.95 ,24.99 ,0.00 
0002021040643400000000006,120701,1099,20210406,13,000000002040417027,4340,1005,1.000 ,29.99 ,39.99 ,0.00 
0002021040660970000000115,155324,1099,20210406,13,000000002063182029,6097,1001,1.000 ,29.99 ,29.99 ,4.79 
0002021040661250000000046,142154,2010,20210406,13,000000002100030026,6125,1001,1.000 ,28.79 ,35.99 ,4.80 
0002021040672730000000037,125251,1099,20210406,13,000000002058758005,7273,1005,1.000 ,52.49 ,69.99 ,0.00 
0002021040673370000000053,130353,1099,20210406,13,000000002063114018,7337,1001,1.000 ,49.99 ,59.99 ,7.98 
0002021040673370000000078,144226,1099,20210406,13,000000002060912004,7337,1001,1.000 ,39.99 ,49.99 ,6.39 
0002021040673570000000055,153052,2010,20210406,13,000000001277411003,7357,1001,1.000 ,34.49 ,45.99 ,5.75 
0002021040678010000000006,145942,1120,20210406,13,000000002064202034,7801,1001,1.000 ,22.49 ,29.99 ,3.59 
0002021040678030000000011,115928,1120,20210406,13,000000002058966006,7803,1001,1.000 ,37.49 ,49.99 ,5.99 
0002021040678170000000036,121652,1120,20210406,13,000000002057717010,7817,1001,1.000 ,39.99 ,49.99 ,6.39 
0002021040678190000000065,160936,1120,20210406,13,000000002064161021,7819,1001,1.000 ,19.99 ,19.99 ,3.19 
0002021040720330000000006,085023,1099,20210407,13,000000002064168005,2033,1005,1.000 ,26.99 ,35.99 ,0.00 
0002021040720330000000006,085023,1099,20210407,13,000000002064168006,2033,1005,1.000 ,26.99 ,35.99 ,0.00 
0002021040720400000000095,143018,1099,20210407,13,000000002064067003,2040,1005,1.000 ,64.38 ,89.99 ,0.00 
0002021040720720000000081,160120,1099,20210407,13,000000002059410016,2072,1001,1.000 ,79.99 ,99.99 ,15.96 
0002021040720910000000035,103827,1099,20210407,13,000000002058852029,2091,1005,1.000 ,25.67 ,35.99 ,0.00 
